window_index,window_seconds,window_start_timestamp,window_end_timestamp,request_count,inter_arrival_count,gamma,alpha,beta
54,1200.0,2656850.0,2658050.0,7,6,0.699754415607379,0.699754415607379,201.02290679304903
55,1200.0,2658050.0,2659250.0,6,5,0.9247255873852558,0.9247255873852558,214.9826961770624
56,1200.0,2659250.0,2660450.0,16,15,2.362235135087688,2.362235135087688,32.73735632183909
57,1200.0,2660450.0,2661650.0,9,8,1.0053380238179395,1.0053380238179395,129.43407780979828
58,1200.0,2661650.0,2662850.0,21,20,0.9228812173270418,0.9228812173270418,59.812681159420286
59,1200.0,2662850.0,2664050.0,7,6,0.9809268588452814,0.9809268588452814,106.53189792663477
60,1200.0,2664050.0,2665250.0,7,6,2.9533084554473468,2.9533084554473468,35.21474358974359
61,1200.0,2665250.0,2666450.0,16,14,1.3701500504781525,1.3701500504781525,54.89492606159271
62,1200.0,2666450.0,2667650.0,12,11,2.2694948128991506,2.2694948128991506,38.41463645843207
63,1200.0,2667650.0,2668850.0,7,6,1.5771239836738933,1.5771239836738933,52.09905341446923
64,1200.0,2668850.0,2670050.0,14,13,0.7551594242551573,0.7551594242551573,98.09441648693982
65,1200.0,2670050.0,2671250.0,14,13,1.878554161719901,1.878554161719901,46.92643307826554
66,1200.0,2671250.0,2672450.0,23,22,1.106695491829338,1.106695491829338,48.4653312788906
67,1200.0,2672450.0,2673650.0,7,6,3.4240297833190994,3.4240297833190994,49.60042525351651
68,1200.0,2673650.0,2674850.0,13,12,0.7060812117240245,0.7060812117240245,139.0302773061686
69,1200.0,2674850.0,2676050.0,12,11,1.06602999517844,1.06602999517844,60.54750320102434
70,1200.0,2676050.0,2677250.0,13,12,1.8881657818119542,1.8881657818119542,27.804761904761904
71,1200.0,2677250.0,2678450.0,15,14,0.8413056646878624,0.8413056646878624,83.71341640104318
72,1200.0,2678450.0,2679650.0,15,14,2.843324622645189,2.843324622645189,27.13121693121693
73,1200.0,2679650.0,2680850.0,15,14,3.052812517845926,3.052812517845926,24.193147278253658
74,1200.0,2680850.0,2682050.0,3,2,33.0625,33.0625,3.4782608695652173
75,1200.0,2682050.0,2683250.0,2,1,,,
76,1200.0,2683250.0,2684450.0,0,0,,,
77,1200.0,2684450.0,2685650.0,0,0,,,
78,1200.0,2685650.0,2686850.0,0,0,,,
79,1200.0,2686850.0,2688050.0,1,0,,,
80,1200.0,2688050.0,2689250.0,0,0,,,
81,1200.0,2689250.0,2690450.0,1,0,,,
82,1200.0,2690450.0,2691650.0,0,0,,,
83,1200.0,2691650.0,2692850.0,1,0,,,
84,1200.0,2692850.0,2694050.0,0,0,,,
85,1200.0,2694050.0,2695250.0,0,0,,,
86,1200.0,2695250.0,2696450.0,1,0,,,
87,1200.0,2696450.0,2697650.0,0,0,,,
88,1200.0,2697650.0,2698850.0,0,0,,,
89,1200.0,2698850.0,2700050.0,0,0,,,
90,1200.0,2700050.0,2701250.0,0,0,,,
91,1200.0,2701250.0,2702450.0,2,1,,,
92,1200.0,2702450.0,2703650.0,0,0,,,
93,1200.0,2703650.0,2704850.0,1,0,,,
94,1200.0,2704850.0,2706050.0,0,0,,,
95,1200.0,2706050.0,2707250.0,2,1,,,
96,1200.0,2707250.0,2708450.0,2,1,,,
97,1200.0,2708450.0,2709650.0,0,0,,,
98,1200.0,2709650.0,2710850.0,0,0,,,
99,1200.0,2710850.0,2712050.0,1,0,,,
100,1200.0,2712050.0,2713250.0,2,1,,,
101,1200.0,2713250.0,2714450.0,0,0,,,
102,1200.0,2714450.0,2715650.0,0,0,,,
103,1200.0,2715650.0,2716850.0,3,2,2.5224913494809686,2.5224913494809686,90.98148148148148
104,1200.0,2716850.0,2718050.0,11,10,2.7739587275439104,2.7739587275439104,25.45099150141643
105,1200.0,2718050.0,2719250.0,17,16,1.9301750881517503,1.9301750881517503,36.03947663971249
106,1200.0,2719250.0,2720450.0,12,11,1.8570872009251302,1.8570872009251302,53.65195753151958
107,1200.0,2720450.0,2721650.0,11,10,0.42389560888054373,0.42389560888054373,242.2766309639727
108,1200.0,2721650.0,2722850.0,15,13,1.159380406935253,1.159380406935253,77.22957969865185
109,1200.0,2722850.0,2724050.0,6,5,0.615591197088572,0.615591197088572,253.73982074263765
110,1200.0,2724050.0,2725250.0,10,9,2.362080251503992,2.362080251503992,48.45070118662352
111,1200.0,2725250.0,2726450.0,2,1,,,
112,1200.0,2726450.0,2727650.0,6,5,3.0652134226350074,3.0652134226350074,47.827012278308324
113,1200.0,2727650.0,2728850.0,7,6,2.6564940653922577,2.6564940653922577,62.739333333333335
114,1200.0,2728850.0,2730050.0,6,5,0.45664214982919454,0.45664214982919454,211.10622406639007
115,1200.0,2730050.0,2731250.0,9,8,1.771098185454255,1.771098185454255,58.508896260554884
116,1200.0,2731250.0,2732450.0,7,6,1.30023638439957,1.30023638439957,134.84727503168565
117,1200.0,2732450.0,2733650.0,23,22,1.41771921614287,1.41771921614287,34.08163003506371
118,1200.0,2733650.0,2734850.0,9,8,1.4228009928606156,1.4228009928606156,103.58089482612384
119,1200.0,2734850.0,2736050.0,14,13,0.8966017872769215,0.8966017872769215,83.47758716104042
120,1200.0,2736050.0,2737250.0,10,9,0.7089805028260125,0.7089805028260125,175.6826246406978
121,1200.0,2737250.0,2738450.0,20,19,0.5255560567082548,0.5255560567082548,110.55959191456903
122,1200.0,2738450.0,2739650.0,20,19,1.6282004691268295,1.6282004691268295,28.70459933617828
123,1200.0,2739650.0,2740850.0,14,13,1.0561798537048412,1.0561798537048412,84.9942653747281
124,1200.0,2740850.0,2742050.0,25,24,1.1229967325960037,1.1229967325960037,44.264005308745475
125,1200.0,2742050.0,2743250.0,20,19,0.8838892385147892,0.8838892385147892,59.9622641509434
126,1200.0,2743250.0,2744450.0,6,5,0.6676816626930653,0.6676816626930653,203.98942731277532
127,1200.0,2744450.0,2745650.0,14,13,1.8083989101812807,1.8083989101812807,46.36485532815809
128,1200.0,2745650.0,2746850.0,11,10,2.323527152623089,2.323527152623089,47.341818181818184
129,1200.0,2746850.0,2748050.0,9,8,3.224152129094806,3.224152129094806,28.806022880215345
130,1200.0,2748050.0,2749250.0,22,21,1.7698544914111913,1.7698544914111913,27.22849614153962
131,1200.0,2749250.0,2750450.0,10,9,1.2880143472672532,1.2880143472672532,87.3006148440931
132,1200.0,2750450.0,2751650.0,9,8,1.7238777305562094,1.7238777305562094,54.093163538873995
133,1200.0,2751650.0,2752850.0,11,10,1.501531192580278,1.501531192580278,52.34656488549619
134,1200.0,2752850.0,2754050.0,15,14,0.9598611771024853,0.9598611771024853,78.5827922077922
135,1200.0,2754050.0,2755250.0,19,18,1.8573721623480854,1.8573721623480854,32.303703703703704
136,1200.0,2755250.0,2756450.0,19,18,1.1496006504376106,1.1496006504376106,54.02842377260982
137,1200.0,2756450.0,2757650.0,10,9,1.500086809379559,1.500086809379559,79.69909128459315
138,1200.0,2757650.0,2758850.0,4,3,1.7449406275094914,1.7449406275094914,163.7113963438351
139,1200.0,2758850.0,2760050.0,19,18,0.9896711660470736,0.9896711660470736,65.2292981449608
140,1200.0,2760050.0,2761250.0,6,5,1.0263455682385314,1.0263455682385314,170.89760547320412
141,1200.0,2761250.0,2762450.0,17,16,2.0462342453120197,2.0462342453120197,31.521317829457363
142,1200.0,2762450.0,2763650.0,6,5,0.8833425119347174,0.8833425119347174,172.52650918635172
143,1200.0,2763650.0,2764850.0,10,9,1.73428260823226,1.73428260823226,57.788864252278884
144,1200.0,2764850.0,2766050.0,0,0,,,
145,1200.0,2766050.0,2767250.0,0,0,,,
146,1200.0,2767250.0,2768450.0,2,1,,,
147,1200.0,2768450.0,2769650.0,1,0,,,
148,1200.0,2769650.0,2770850.0,1,0,,,
149,1200.0,2770850.0,2772050.0,9,8,1.9994319966320742,1.9994319966320742,34.19721206581353
150,1200.0,2772050.0,2773250.0,3,2,1.1631212946643166,1.1631212946643166,366.25586854460096
151,1200.0,2773250.0,2774450.0,3,2,132.47558631295655,132.47558631295655,2.2155025553662693
152,1200.0,2774450.0,2775650.0,0,0,,,
153,1200.0,2775650.0,2776850.0,1,0,,,
154,1200.0,2776850.0,2778050.0,3,2,5.925380886426593,5.925380886426593,31.221621621621622
155,1200.0,2778050.0,2779250.0,0,0,,,
156,1200.0,2779250.0,2780450.0,0,0,,,
157,1200.0,2780450.0,2781650.0,0,0,,,
158,1200.0,2781650.0,2782850.0,0,0,,,
159,1200.0,2782850.0,2784050.0,0,0,,,
160,1200.0,2784050.0,2785250.0,0,0,,,
161,1200.0,2785250.0,2786450.0,0,0,,,
162,1200.0,2786450.0,2787650.0,0,0,,,
163,1200.0,2787650.0,2788850.0,0,0,,,
164,1200.0,2788850.0,2790050.0,0,0,,,
165,1200.0,2790050.0,2791250.0,0,0,,,
166,1200.0,2791250.0,2792450.0,0,0,,,
167,1200.0,2792450.0,2793650.0,0,0,,,
168,1200.0,2793650.0,2794850.0,2,1,,,
169,1200.0,2794850.0,2796050.0,3,2,29.655804081632652,29.655804081632652,16.067681007345225
170,1200.0,2796050.0,2797250.0,0,0,,,
171,1200.0,2797250.0,2798450.0,2,1,,,
172,1200.0,2798450.0,2799650.0,1,0,,,
173,1200.0,2799650.0,2800850.0,6,5,1.1449290557069964,1.1449290557069964,94.85303867403316
174,1200.0,2800850.0,2802050.0,4,3,4.25076356308448,4.25076356308448,70.57555555555555
175,1200.0,2802050.0,2803250.0,5,4,33.47047960458421,33.47047960458421,5.863375796178344
176,1200.0,2803250.0,2804450.0,3,2,576.0,576.0,0.25
177,1200.0,2804450.0,2805650.0,3,2,13.20111111111111,13.20111111111111,8.256880733944953
178,1200.0,2805650.0,2806850.0,12,10,1.9496196354241428,1.9496196354241428,40.982352941176465
179,1200.0,2806850.0,2808050.0,5,4,1.5708796329485986,1.5708796329485986,105.35498489425981
180,1200.0,2808050.0,2809250.0,6,5,0.8234103788739883,0.8234103788739883,189.69884763124202
181,1200.0,2809250.0,2810450.0,8,7,1.1493576323710017,1.1493576323710017,105.64907563025209
182,1200.0,2810450.0,2811650.0,1,0,,,
183,1200.0,2811650.0,2812850.0,1,0,,,
184,1200.0,2812850.0,2814050.0,2,1,,,
185,1200.0,2814050.0,2815250.0,8,7,0.7780608321156658,0.7780608321156658,215.37060041407867
186,1200.0,2815250.0,2816450.0,10,9,1.4129949105605863,1.4129949105605863,68.33397263777013
187,1200.0,2816450.0,2817650.0,9,8,0.3307659532627577,0.3307659532627577,263.0258620689655
188,1200.0,2817650.0,2818850.0,10,9,1.5838126726753932,1.5838126726753932,78.71301247771835
189,1200.0,2818850.0,2820050.0,21,20,0.7640625065477663,0.7640625065477663,55.88548009367681
190,1200.0,2820050.0,2821250.0,27,26,1.4716750488460524,1.4716750488460524,26.422011717263945
191,1200.0,2821250.0,2822450.0,17,16,1.9490117378013208,1.9490117378013208,37.07006920415225
192,1200.0,2822450.0,2823650.0,19,18,0.7058971560920206,0.7058971560920206,88.61851194000394
193,1200.0,2823650.0,2824850.0,31,29,0.6680325909256917,0.6680325909256917,59.15466088945056
194,1200.0,2824850.0,2826050.0,7,6,0.8024248370190922,0.8024248370190922,219.54288867865029
195,1200.0,2826050.0,2827250.0,29,27,1.2756976850193034,1.2756976850193034,31.848948310206296
196,1200.0,2827250.0,2828450.0,16,14,1.2184324787203675,1.2184324787203675,48.59874202998449
197,1200.0,2828450.0,2829650.0,14,13,0.8362536273045517,0.8362536273045517,88.30592948717951
198,1200.0,2829650.0,2830850.0,11,10,1.1726416457289845,1.1726416457289845,88.6033686236766
199,1200.0,2830850.0,2832050.0,14,13,0.7713980298084154,0.7713980298084154,113.08140008140009
200,1200.0,2832050.0,2833250.0,10,9,0.6477866038683805,0.6477866038683805,185.58923803655776
201,1200.0,2833250.0,2834450.0,9,8,4.5666261966841155,4.5666261966841155,26.22286012526096
202,1200.0,2834450.0,2835650.0,7,6,4.02785578747628,4.02785578747628,33.02005012531328
203,1200.0,2835650.0,2836850.0,18,16,2.0043436648752118,2.0043436648752118,30.870454545454546
204,1200.0,2836850.0,2838050.0,14,13,0.6550501442824687,0.6550501442824687,118.37026862026862
205,1200.0,2838050.0,2839250.0,15,14,0.5503287465985872,0.5503287465985872,113.82806646033555
206,1200.0,2839250.0,2840450.0,5,4,0.6725841576748185,0.6725841576748185,225.62232289950578
207,1200.0,2840450.0,2841650.0,8,7,1.4647929217578513,1.4647929217578513,108.64529366504233
208,1200.0,2841650.0,2842850.0,7,6,2.2143151025293486,2.2143151025293486,83.9236173393124
209,1200.0,2842850.0,2844050.0,10,9,0.37427549160486456,0.37427549160486456,350.9001692047376
210,1200.0,2844050.0,2845250.0,18,17,1.462821524746959,1.462821524746959,42.8261806130903
211,1200.0,2845250.0,2846450.0,14,13,1.2880716416764075,1.2880716416764075,61.869468369468365
212,1200.0,2846450.0,2847650.0,12,11,1.4900609169605643,1.4900609169605643,43.62237762237762
213,1200.0,2847650.0,2848850.0,3,2,21.87825182101977,21.87825182101977,3.3137931034482757
214,1200.0,2848850.0,2850050.0,16,15,1.2493573264781492,1.2493573264781492,48.98518518518519
215,1200.0,2850050.0,2851250.0,4,3,1.2327008167767681,1.2327008167767681,120.60239162929746
216,1200.0,2851250.0,2852450.0,7,6,1.0571131913448633,1.0571131913448633,89.70972466315173
217,1200.0,2852450.0,2853650.0,14,13,1.5847197729659932,1.5847197729659932,55.675943934008444
218,1200.0,2853650.0,2854850.0,10,9,5.2593662687325375,5.2593662687325375,17.196833196833197
219,1200.0,2854850.0,2856050.0,14,13,1.1701109738563418,1.1701109738563418,70.6704830053667
220,1200.0,2856050.0,2857250.0,7,6,2.0679340341247703,2.0679340341247703,89.7030548068284
221,1200.0,2857250.0,2858450.0,3,2,1.5831541050650864,1.5831541050650864,301.6130890052356
222,1200.0,2858450.0,2859650.0,1,0,,,
223,1200.0,2859650.0,2860850.0,3,2,2.938775510204082,2.938775510204082,53.083333333333336
224,1200.0,2860850.0,2862050.0,1,0,,,
225,1200.0,2862050.0,2863250.0,0,0,,,
226,1200.0,2863250.0,2864450.0,2,1,,,
227,1200.0,2864450.0,2865650.0,3,2,4.3837890625,4.3837890625,15.283582089552239
228,1200.0,2865650.0,2866850.0,3,2,1.0643270375449907,1.0643270375449907,367.3682864450128
229,1200.0,2866850.0,2868050.0,5,4,0.7021869838123554,0.7021869838123554,232.1319018404908
230,1200.0,2868050.0,2869250.0,0,0,,,
231,1200.0,2869250.0,2870450.0,2,1,,,
232,1200.0,2870450.0,2871650.0,0,0,,,
233,1200.0,2871650.0,2872850.0,2,1,,,
234,1200.0,2872850.0,2874050.0,1,0,,,
235,1200.0,2874050.0,2875250.0,1,0,,,
236,1200.0,2875250.0,2876450.0,0,0,,,
237,1200.0,2876450.0,2877650.0,2,1,,,
238,1200.0,2877650.0,2878850.0,0,0,,,
239,1200.0,2878850.0,2880050.0,0,0,,,
240,1200.0,2880050.0,2881250.0,0,0,,,
241,1200.0,2881250.0,2882450.0,0,0,,,
242,1200.0,2882450.0,2883650.0,0,0,,,
243,1200.0,2883650.0,2884850.0,5,4,11.01535808023997,11.01535808023997,19.450116686114352
244,1200.0,2884850.0,2886050.0,14,13,0.5899231015373578,0.5899231015373578,140.3051186731484
245,1200.0,2886050.0,2887250.0,23,21,1.662438948302251,1.662438948302251,33.4562948467058
246,1200.0,2887250.0,2888450.0,19,18,0.9325339805906587,0.9325339805906587,62.851448130595045
247,1200.0,2888450.0,2889650.0,15,14,1.4601867670670634,1.4601867670670634,48.77066915030807
248,1200.0,2889650.0,2890850.0,29,28,0.590093856826529,0.590093856826529,71.90139490139488
249,1200.0,2890850.0,2892050.0,26,24,0.829319978853418,0.829319978853418,57.22559994146912
250,1200.0,2892050.0,2893250.0,34,33,0.504930044997418,0.504930044997418,66.61588861588864
251,1200.0,2893250.0,2894450.0,25,24,1.1545362056984019,1.1545362056984019,36.77522898266274
252,1200.0,2894450.0,2895650.0,5,4,1.470267799703989,1.470267799703989,172.24753208292202
253,1200.0,2895650.0,2896850.0,13,11,0.4855099240091674,0.4855099240091674,199.04096467972292
254,1200.0,2896850.0,2898050.0,22,21,0.8412166986655668,0.8412166986655668,63.85309017223909
255,1200.0,2898050.0,2899250.0,15,14,1.4824244415243102,1.4824244415243102,54.929323308270675
256,1200.0,2899250.0,2900450.0,6,5,0.8831854728906597,0.8831854728906597,177.76560509554142
257,1200.0,2900450.0,2901650.0,19,18,1.5104866717784493,1.5104866717784493,40.38433515482696
258,1200.0,2901650.0,2902850.0,32,31,0.7255603746065862,0.7255603746065862,47.34938664243526
259,1200.0,2902850.0,2904050.0,20,19,0.7865435405045171,0.7865435405045171,75.54706074308889
260,1200.0,2904050.0,2905250.0,33,32,1.339490569706397,1.339490569706397,27.10918674698795
261,1200.0,2905250.0,2906450.0,43,42,0.9916058077854429,0.9916058077854429,27.780816561715437
262,1200.0,2906450.0,2907650.0,31,28,1.221675505783636,1.221675505783636,30.666314857687592
263,1200.0,2907650.0,2908850.0,18,17,0.6915473291671634,0.6915473291671634,96.96924664602682
264,1200.0,2908850.0,2910050.0,32,30,1.0519339372599419,1.0519339372599419,37.77170022371365
265,1200.0,2910050.0,2911250.0,37,36,1.4510856211770493,1.4510856211770493,21.26760176017601
266,1200.0,2911250.0,2912450.0,33,31,1.7555577001503633,1.7555577001503633,19.514063544134626
267,1200.0,2912450.0,2913650.0,33,31,1.1691043918413617,1.1691043918413617,30.075406925125773
268,1200.0,2913650.0,2914850.0,18,17,0.7862139949628422,0.7862139949628422,89.10910258309872
269,1200.0,2914850.0,2916050.0,24,22,1.1115698907357665,1.1115698907357665,47.966558164767875
270,1200.0,2916050.0,2917250.0,23,22,2.105219004225385,2.105219004225385,22.584564575004343
271,1200.0,2917250.0,2918450.0,22,21,1.5363830254367536,1.5363830254367536,29.103605659516194
272,1200.0,2918450.0,2919650.0,7,6,0.9238663484486875,0.9238663484486875,199.5238095238095
273,1200.0,2919650.0,2920850.0,7,6,0.718223925711955,0.718223925711955,144.10547504025763
274,1200.0,2920850.0,2922050.0,9,8,2.9249563746037968,2.9249563746037968,44.915199809705044
275,1200.0,2922050.0,2923250.0,11,10,1.6330871076733207,1.6330871076733207,63.31566731141198
276,1200.0,2923250.0,2924450.0,12,11,0.571032601230539,0.571032601230539,174.80294750786553
277,1200.0,2924450.0,2925650.0,23,22,0.6151426993187258,0.6151426993187258,85.41994337842088
278,1200.0,2925650.0,2926850.0,30,27,1.3402384821725766,1.3402384821725766,30.674474474474476
279,1200.0,2926850.0,2928050.0,31,30,1.1139251826336871,1.1139251826336871,31.151104707012493
280,1200.0,2928050.0,2929250.0,18,17,1.63630330074354,1.63630330074354,40.586463814932536
281,1200.0,2929250.0,2930450.0,26,25,2.172908307792692,2.172908307792692,21.666813933729827
282,1200.0,2930450.0,2931650.0,18,17,0.9933610741122784,0.9933610741122784,64.60538092413867
283,1200.0,2931650.0,2932850.0,16,15,1.6383977768866878,1.6383977768866878,43.98606228800494
284,1200.0,2932850.0,2934050.0,14,13,0.5944159033263866,0.5944159033263866,131.35066312997347
285,1200.0,2934050.0,2935250.0,15,13,0.8211973291828948,0.8211973291828948,108.0973203572857
286,1200.0,2935250.0,2936450.0,9,8,0.7873451891473062,0.7873451891473062,159.39641434262947
287,1200.0,2936450.0,2937650.0,2,1,,,
288,1200.0,2937650.0,2938850.0,9,8,1.6654885374855204,1.6654885374855204,72.27609034267913
289,1200.0,2938850.0,2940050.0,5,4,0.51040021692049,0.51040021692049,420.7482537834691
290,1200.0,2940050.0,2941250.0,19,18,1.3331671983320983,1.3331671983320983,48.047653464392404
291,1200.0,2941250.0,2942450.0,17,16,1.6297662976629765,1.6297662976629765,40.65
292,1200.0,2942450.0,2943650.0,24,23,1.9773459367686868,1.9773459367686868,25.000573591832055
293,1200.0,2943650.0,2944850.0,6,5,11.186871848947181,11.186871848947181,14.73155339805825
294,1200.0,2944850.0,2946050.0,5,4,1.6182798241051586,1.6182798241051586,57.15945945945946
295,1200.0,2946050.0,2947250.0,2,1,,,
296,1200.0,2947250.0,2948450.0,2,1,,,
297,1200.0,2948450.0,2949650.0,2,1,,,
298,1200.0,2949650.0,2950850.0,5,4,0.818348328761738,0.818348328761738,261.50233644859816
299,1200.0,2950850.0,2952050.0,6,5,1.1350629757732336,1.1350629757732336,135.49908972691807
300,1200.0,2952050.0,2953250.0,5,4,3.558483471721761,3.558483471721761,47.35163204747774
301,1200.0,2953250.0,2954450.0,1,0,,,
302,1200.0,2954450.0,2955650.0,1,0,,,
303,1200.0,2955650.0,2956850.0,0,0,,,
304,1200.0,2956850.0,2958050.0,1,0,,,
305,1200.0,2958050.0,2959250.0,2,1,,,
306,1200.0,2959250.0,2960450.0,1,0,,,
307,1200.0,2960450.0,2961650.0,0,0,,,
308,1200.0,2961650.0,2962850.0,0,0,,,
309,1200.0,2962850.0,2964050.0,0,0,,,
310,1200.0,2964050.0,2965250.0,0,0,,,
311,1200.0,2965250.0,2966450.0,0,0,,,
312,1200.0,2966450.0,2967650.0,0,0,,,
313,1200.0,2967650.0,2968850.0,2,1,,,
314,1200.0,2968850.0,2970050.0,5,4,10.380184024536605,10.380184024536605,13.439068100358423
315,1200.0,2970050.0,2971250.0,13,11,0.8996191293619077,0.8996191293619077,78.51807651807651
316,1200.0,2971250.0,2972450.0,10,9,1.0733519034354688,1.0733519034354688,63.35294117647059
317,1200.0,2972450.0,2973650.0,8,7,1.2252828106318405,1.2252828106318405,85.11154598825831
318,1200.0,2973650.0,2974850.0,17,16,0.5588092218374738,0.5588092218374738,116.65430249280921
319,1200.0,2974850.0,2976050.0,28,27,0.8590417695847103,0.8590417695847103,51.004289158135315
320,1200.0,2976050.0,2977250.0,34,33,0.7616111568240843,0.7616111568240843,46.63160616402938
321,1200.0,2977250.0,2978450.0,18,17,2.4497429965146353,2.4497429965146353,27.469868366927194
322,1200.0,2978450.0,2979650.0,14,13,0.4617766102181698,0.4617766102181698,186.07065629088905
323,1200.0,2979650.0,2980850.0,21,20,0.9456256681705101,0.9456256681705101,60.43617672790902
324,1200.0,2980850.0,2982050.0,18,17,0.8369631838659628,0.8369631838659628,81.38667073046832
325,1200.0,2982050.0,2983250.0,13,12,0.9074440185596127,0.9074440185596127,98.35317460317461
326,1200.0,2983250.0,2984450.0,6,5,2.2710424885161076,2.2710424885161076,68.33865979381444
327,1200.0,2984450.0,2985650.0,7,6,1.0795801945679564,1.0795801945679564,177.22938443670148
328,1200.0,2985650.0,2986850.0,25,24,1.5621115042555227,1.5621115042555227,26.406565656565654
329,1200.0,2986850.0,2988050.0,13,12,2.2333899931877594,2.2333899931877594,37.797548535702525
330,1200.0,2988050.0,2989250.0,24,23,1.802407139363982,1.802407139363982,25.2802024560239
331,1200.0,2989250.0,2990450.0,36,34,1.3472778316494105,1.3472778316494105,25.62902094398236
332,1200.0,2990450.0,2991650.0,23,21,2.297858294150077,2.297858294150077,23.70737595737596
333,1200.0,2991650.0,2992850.0,16,15,0.8479227784612478,0.8479227784612478,88.0583333333333
334,1200.0,2992850.0,2994050.0,30,29,1.6917286670055505,1.6917286670055505,23.39985582121831
